,Date,Carbon,Coal,Gas
702,2024-12-05,65.37999725341797,114.4000015,46.55099868774414
703,2024-12-06,66.55000305175781,113.9499969,46.47999954223633
704,2024-12-07,66.55000305175781,113.9499969,46.47999954223633
705,2024-12-08,66.55000305175781,113.9499969,46.47999954223633
706,2024-12-09,64.4749984741211,113.8499985,44.85499954223633
707,2024-12-10,66.3550033569336,114.0,45.55199813842773
708,2024-12-11,66.91500091552734,113.9000015,44.69400024414063
709,2024-12-12,64.3550033569336,112.75,42.80400085449219
710,2024-12-13,62.900001525878906,112.6500015,41.21500015258789
711,2024-12-14,62.900001525878906,112.6500015,41.21500015258789
712,2024-12-15,62.900001525878906,112.6500015,41.21500015258789
713,2024-12-16,61.48500061035156,111.25,40.277000427246094
714,2024-12-17,60.77000045776367,111.9000015,42.06499862670898
715,2024-12-18,61.21500015258789,111.3499985,41.00699996948242
716,2024-12-19,64.0199966430664,111.5,43.07799911499024
717,2024-12-20,64.125,111.6999969,44.130001068115234
